"c.0.00714385390901654..0.00102759292478244..0.00126000817068589.."
0.00714385390901654
0.00102759292478244
0.00126000817068589
0.00519969183643786
0.00122687422566137
0.00224004538615264
0.0101684583248098
0.00181142460252942
0.00152511791321581
0.0100096346488341
0.00562395258746892
0.00651459243014513
0.00704440848890923
0.00890635513178474
1.4486552605053e-05
0.00149809765494261
0.00285383755251872
0.00594726529552537
0.00845347636883399
0.000474148617548515
0.00442954238245369
1.81557540578257e-05
0.000319098469880277
1.69638143278639e-05
0.00622460504671847
0.00568714763871859
0.00115083471712243
0.00611628078452082
0.00511160125300081
0.00188240544800525
0.000552144353456111
2.09685237042567e-05
0.00402297539669943
0.00404586724491271
0.00535539118936313
1.90064073361529e-05
0.000968445464524083
2.00041046776733e-05
0.00675975624950246
0.00458458340965029
0.00921905928033937
0.00811209475417273
0.00943901832809646
0.00636768242762017
0.00165170534017899
0.00557900645182614
0.000295995894782489
0.0080916893327056
0.0077032278256861
0.00861724607070909
0.00543878622346152
0.0039564956608968
0.00539005359574749
0.00640697583016268
0.00386258455698781
0.00444158914754458
0.00484203607871996
0.00822971438767075
0.00465157764732254
0.00575045760620378
0.00250531519259719
0.0028704897425231
0.00146410589746809
0.00470167473690265
0.0102385466794112
0.00445621680421558
0.00958372009113725
0.0117775417147644
0.00627634180431264
0.00462594407067573
0.00919543580871744
0.00777899835851843
0.00957049407584377
0.00783635139298008
0.00820088375868773
0.00483737912414988
1.97786516165088e-05
0.00925702447327516
0.00713535568279925
0.0102583091269504
0.00675977289179249
0.0115850826707245
0.0072122482502509
0.00986039990909932
0.00608067660535678
0.0087931197334816
0.00779538294014985
0.00982644714911964
0.00777125226945849
0.000685970668821805
0.000847997166294238
0.0076403158596811
0.00861525759288796
0.00760009972945812
0.00978418887566728
0.00779507025895233
0.00652051629130847
0.00662534145648174
0.00123293200982253
0.0116168352788744
