"c.25.9506062679515..26.9622330660543..24.0730863497725..23.1401934214178.."
25.9506062679515
26.9622330660543
24.0730863497725
23.1401934214178
23.3356438908736
24.9516787998755
20.8438444940347
26.5019946649901
25.6462675304175
19.3439033174361
27.7087198327584
24.2054960809717
21.7912792502898
22.8229919806706
24.001392636668
23.7586531586949
22.8073555353963
23.0142634151616
22.1403633122243
21.5752327638955
24.9460319414955
21.9285249249666
24.7713323046554
18.5433643264609
25.3451146660408
24.700479020411
26.2887556267069
24.3617415275112
22.295231925138
22.0992990231811
24.9911447030819
24.365163242407
25.8505908429908
20.7519082163015
19.5178265310388
24.2183352552997
20.3700506010569
25.6822236198276
26.304174980726
21.8982265236575
25.4556129577079
23.0567962256587
24.4805002551368
23.5188345132563
23.131294431202
28.221831547434
25.8381177960142
19.8636594435771
24.0378786409091
25.4064914921447
26.4148696585302
26.7838328550986
25.4324742339874
24.3477452640304
22.3221025275034
27.5532222215722
21.1902009516929
26.0920175573016
26.7919856992439
25.7602313242732
25.44721763616
24.3379649370083
24.014780163294
25.0108200003001
24.7460334868431
22.9676587413961
23.2810606532423
26.6609276139289
22.6264427895593
25.8282895630163
23.7191092884105
22.3043303551856
25.4218358864408
22.2068238645942
25.5264807071737
24.8516157835186
24.4564968449333
21.2166043229402
21.4886616596209
22.5708388515961
23.0100292962523
21.733676939419
25.8478559571983
24.1098262780218
24.1334247831498
19.3076665928786
24.2241746826175
23.2480729891538
19.615421920433
23.5595508381384
27.0028541706187
23.6686262969759
25.0111945763776
23.7280464682215
22.1007095050616
21.8548250980856
20.6103213770632
24.3709883097135
22.6767706679031
24.8126431814305
