"c.0.0427481736129939..0.00582930999506571..0.00894270506319265.."
0.0427481736129939
0.00582930999506571
0.00894270506319265
0.020498138934132
0.0410102669613735
0.00710630563904633
0.00950900782954956
0.0204387006788931
0.017127599656775
0.0292197878952404
0.0113897096948552
0.0236501373905566
0.0399755369512478
0.0274594556815093
0.0133725784179987
0.00249213434239207
0.00287336324620895
0.0200391391703931
0.00428843518341584
0.00302282675139609
0.00240175271695938
0.0508216726855298
0.0292753893211217
0.00597136823207174
0.0044075475320156
0.021297988172706
0.0148860238241693
0.0048196402438687
0.035038586855739
0.0309489177949612
0.00330090881382028
0.0108806321574762
0.0167594695996794
0.00308858787388483
0.00158069793616504
0.002950840288267
0.000696493100246586
0.013342897309111
0.0112528728155203
0.0103429662791627
0.00581790227228721
0.018605710819835
0.00434721263634738
0.00518711713138213
0.0143011613619294
0.00959179676166665
0.0105857676687146
0.0143623713948348
0.0030301931356708
0.0257211000336579
0.0175505040305273
0.00352420946446834
0.00267854484728746
0.040050093105001
0.00167143279146881
0.00276535716702393
0.026846760175603
0.0218808015210994
0.0221520424648343
0.00370924199808918
0.0343209190780149
0.00529638096046526
0.00372349240597484
0.00389107418278426
0.00935113215331934
0.00552722211158785
0.0359949477941442
0.0203053798810902
0.0091883130402422
0.00419895318168235
0.00301959353163348
0.00313457672249439
0.00856400819385064
0.00329518660673514
0.0142082537960906
0.00981174867447268
0.0209866210571606
0.0105802892786257
0.0717541171037455
0.0476777436258023
0.0268904895845745
0.0109082181933512
0.00337125152125706
0.0257528594324337
0.0104719073762148
0.00253682488218594
0.0191797391136509
0.00814299802296503
0.0444058264708211
0.044804619164973
0.0116407123024559
0.00891845437649818
0.0252568654751905
0.00194880162715126
0.00239576891597947
0.00197273063535636
0.0174663104148271
0.00323760789431797
0.0247067719594602
0.0452272064385195
